ac66bac78a29fcf65b5cc192be4715238096b56afccc5632580a68e9764d3e35,16949
ee9a52681f83dafb7c00ed3ec17c080d49f7a2864c58b84122fd4d444d480df4,20665
5071ba0f80bfc0a274858f3b1c88ba1c1d69ca48df43dd86168474b7d3909680,25567
18935490c7c1f93a7fe759a50ffe01b010eff7350bafb8d1e19b4e15359eb859,25938
46a1699bf8e3e63d65f01008ab27de618e893d775b62cbabe0945c2a8af8afc6,42323
aba14fd8747e4f36d9a07f581eb6d23899f34b30d9a8fe7bf72f8f1c95954c37,35345
7d39e9f8b15680dc053eec416003a8a97d2527fc6573dcf0eb382095847d36d1,38609
9a19d8e90f57a9b1f2cd8040063cea9e7de0fb2c8e06a4745cc0680aa71f534c,8045
46b768ad0cbf3a97b032677614eaf6a0200a881a00d5226971982bda3c2f6a3a,8294
fcd677119aa626b93d75da2ad5bb8d2751d034e8ad0425b2289f5396b858cdf6,16680
067ebeb17a21f3aa643a3f7fbbf8ff30614cfbb83601df691ee6a97082593603,16715
93030da6e8fb5a68961d30e89a4393e69c44d78f63edc93e12b9264ca5bb943f,17828
1c86cd69f92094fe7aed6ab1c3a5092ddc07fcdc159a635b3e1efd1a30f3e67b,32175
9a5ea3e0c7d7d83fb0946b0fdc1934a11150ed5b5fae88ba1b01ccfc6d0b3028,26375
164949f32812fa935601d7332d80aaac5bbd0085f8b3542bb959db425c569dd0,26660
6e93656b945db7296eb58bc4d3c881b2cb97c7e240b4fe18c6bae83463c6219e,4141
1af985df721051a20d61481cb32e5797eba32bdbf7fea41cb41b87e6e5c47c9e,8406
92ab8cce0a738edab9f1f5f6feafd3810fa1c16c5a2f13da6801aa64f3e5e7ce,21443
d8b8abc2e0fa54c83b709a98e9b1b79df6e4af76e0dc8cc76665510836e15ed5,21753
124df63797b16b15eeb1a67c065f354ae483804423c57e61741637174bfeeac9,26070
ca60761c6859c00c548775da4bbe5af9fabdcf85399767300158dfd7bf12e214,26147
ed4783e7ad15974f600353bd4741f80492c1316f6f4a5eeae8b88c145f05f1e9,37872
18879dfa680c7cc8e447947010292fe4cd6a9cc853db4e4fbcd47b9e5336b1b6,632
da73ff32b0a6a6427615530440994ee54314396c0c34e0e6b2ffc1ad8bce1ab7,8597
d191e2728bb3c20c3d3e0b87c9767ce06c1c6125a0e77489163db55257ff49c0,10850
d4a8d89cb4b7dee8dd83a35189598b0d04858cca235c586ccd2bc0d249559e6f,7009
8f0f09d29ad1bd1c122ebe72bb3c1859a5b1bd4cd4de58f499363f1a7a4ee088,12294
17ad39daf568b4dfe44c6b2726571f52d27791375da07ae2a426531712060832,29159
c135590b5e27f644cdc9eaf81df7042aafd60414887ea3347ed1109a4f36b920,4052
a128b929a324d7a564fe14378bcd49f52d142196f807b43db57b74a3366d796d,10250
d8ef6b4111889fc7f2a0586aea80f69654699e9f1d40a98a8fe6c2e96c46fa93,15813
27404c53c7b8ec4cf0544aa16373fe16e1388bc9b332863a60de9f8c57cecf34,25248
329992b4e5e82f6a3d413d02633f6c81ade342afdcdf364fd22314981f141954,27149
c1bdc43ae16f06b8976a711e370d5293829f14c7948b3426ed09dbe38529c642,27356
2459c72631230ef9690f518ab95156fb41534e73a3443e6bbf85e71b17e65422,31105
9969ed130140b7e43b923bb125b8056186482477378fdb9d3fe71cbc8ee79f55,5220
ccbe5733d3cc4f8d082f47d297cd9501ad6ee705db8bb25bef04d28aa62c85de,9638
e646fee9370fade23b2c348689554c2939a78020921e8df308ccc26b196adfca,13536
2c5adbbf06a85055cdbfe8122867ffe39798fb568fe98d36196c2afc14d4395a,15109
5dde49388f3ae4c7c0fe3a64a8e04d7393882f6a709c191653dab1040d35099a,17322
d6112ab36fa017728646c5cbdf0c9e0d51056881dd52bf0ad6f6bb78c72931b2,19753
b0950569b804bd615d739cd2dd049dd102a341a3a0ce18d3d0898dc0f31edce6,35536
7faeacfceef97deae73a9a1239d6bdc8e2ba5f02fa4b34014b503e001d131d84,41961
4b3a82d68b495f139e6491e7bfabaf3501c77018d4bcde7e1dcaf9bdeb1e7998,481
71042ae8d0abf120bf28281a6708310f5b4ed30e4a50af62a0cb82a82f2da96d,863
15466dd005d25c5a849a0ff17b7659ead1a53bf62b9d68b0829fd50316960544,11733
0255c52baf5375f29e9bbc1976a96f343db76d65bfc8635f5d4e65fd105d9d10,40668
a363c3a06a6989cfc33e784df58130c3b0aca79859b305efa3536ba06d32ab28,41065
dc8cc3f07e868f2556b3d6fa5d6753a03390599be124233acaecc0b25a33afa4,513
bc728fdc0fddf48dc3073dfd3e7ab45a33e6f7927471d59de198903bf3a3febb,3189
c02a82917b41348a465e73110e28e0e3b875de0ee4a0dd025e8eabd9ab395b49,14486
2d327a03bb2f5052fe1c0d5926f1fa997a085e36db8ae27aac6e17658ff4aa0c,30611
b372b6a91adaf367f09dca1c18391d0e437d1952e41708cc73c38842b4dae959,43529
0add1481a53db9255362a1444cb901c54c6eeae7259239946c66d6759a0b8b7c,28597
9d0a442f06950f8c59367f70426a765d1cdc52e3c8b6e38283845fc75773a0c1,27130
3d6c9d4a6c307b57426da2d440854ed284e03d7d758957d1bc62d4d8c50426c4,33095
e57542c22171748c4e63b562cdf000e2d86b8d1ccb319b2f8916835d8c016630,5444
5d0b9ab7eef8bbb5e2bee7bd00985c15f3477d31efc5587595df0d2c2be952f8,10668
1b04fdbc9362d986ed670738df30d83e7f1a2827e9d8e83498ac806cd196abf2,12292
6bd0d30e52d6a8273df1cea795d1b6a38850bb979ee29608dba15b85a04445fe,20312
ab03ac0ba5831d4c4c5e05d69dad98a03ebd9a7694d40b3d5b374ee5a7104c1b,20468
541ebebb1a5a04163b3fa2c36c5a8512befd8716ed03cf791f80f1c4ce191e6c,22429
a540a8c94f77500ae2743ca5b690839aea08294fa16923f8a128c4608ec2dced,33803
7a151973762757ceedf29bffacf6d9e35a502a085068561e23921564373b4f55,35824
dae1669e2700020828211d90e6140f8e03444dc6628de8b687cffd484100dcad,36457
299d552d0db5547181cbbeeb27a80bf1f2cbd671375e4e2f035799ba28be40d4,37430
9ff79b2744be2467cc753b133402cca6c43fcc6f117b7b971b874e9a14df6a58,39835
7e03208c6dc93a0e1df34908ff8940627cde9a7d6340db00cc0781561f1adc50,29649
d65bab6451c1f31566a4d9d94a2e9dbab8b9f630dd139d917ea3beffa157774e,40065
e96602a5b63e95b197b0809622ccd215cc0c985f4d9ce578a53afb84f0d0b36f,5998
